,deployment_signal
2295,1.842
2296,1.89133
2297,1.92093
2298,1.94733
2299,1.95964
2300,1.96975
2301,1.97985
2302,1.98703
2303,1.98906
2304,1.99109
2305,1.99311
2306,1.99514
2307,1.99717
2308,1.99846
2309,1.99846
2310,1.99846
2311,1.99845
2312,1.99845
2313,1.99845
2314,1.99844
2315,1.99844
2316,1.99844
2317,1.99844
2318,1.99843
2319,1.99843
2320,1.99843
2321,1.99842
2322,1.99842
2323,1.99842
2324,1.99842
2325,1.99841
2326,1.99841
2327,1.99841
2328,1.9984
2329,1.9984
2330,1.9984
2331,1.99839
2332,1.99839
2333,1.99839
2334,1.99839
2335,1.99838
2336,1.99838
2337,1.99838
2338,1.99837
2339,1.99837
2340,1.99837
2341,1.97925
2342,1.93365
2343,1.87947
2344,1.81661
2345,1.75375
2346,1.7058
2347,1.66193
2348,1.62103
2349,1.57697
2350,1.5274
2351,1.49649
2352,1.4717
2353,1.45258
2354,1.42635
2355,1.38762
2356,1.32539
2357,1.256
2358,1.08534
2359,1
2360,0.91884
2361,0.83767
2362,0.79256
2363,0.70596
2364,0.62577
2365,0.54558
2366,0.48088
2367,0.41876
2368,0.35973
2369,0.29989
2370,0.2377
2371,0.18418
2372,0.14611
2373,0.12587
2374,0.14428
2375,0.18129
2376,0.22042
2377,0.25956
2378,0.29869
2379,0.33782
2380,0.3614
2381,0.38242
2382,0.40343
2383,0.41716
2384,0.41945
2385,0.3952
2386,0.34964
2387,0.29252
2388,0.23539
2389,0.17827
2390,0.13177
2391,0.08704
2392,0.04514
2393,0.00827
2394,0.00316
2395,0.0034
2396,0.00364
2397,0.00388
2398,0.00412
2399,0.00436
2400,0.0046
2401,0.00484
2402,0.00508
2403,0.00533
2404,0.00557
2405,0.00581
2406,0.00605
2407,0.00629
2408,0.00653
2409,0.00677
2410,0.00701
2411,0.00725
2412,0.00749
2413,0.00773
2414,0.00797
2415,0.01414
2416,0.03092
2417,0.0477
2418,0.06448
2419,0.07774
2420,0.08468
2421,0.09163
2422,0.09857
2423,0.09907
2424,0.09852
2425,0.11798
2426,0.14079
2427,0.1862
2428,0.23532
2429,0.26287
2430,0.28485
2431,0.30335
2432,0.32185
2433,0.34035
2434,0.36346
2435,0.37047
2436,0.36461
2437,0.33338
2438,0.28324
2439,0.22289
2440,0.16254
2441,0.10566
2442,0.04934
2443,0.00373
2444,0.00015
2445,0.00031
2446,0.00048
2447,0.00065
2448,0.00082
2449,0.00099
2450,0.04636
2451,0.17655
2452,0.27172
2453,0.36689
2454,0.46205
2455,0.55065
2456,0.62754
2457,0.6824
2458,0.71318
2459,0.71549
2460,0.69248
2461,0.65829
2462,0.61032
2463,0.56414
2464,0.52117
2465,0.4829
2466,0.45295
2467,0.423
2468,0.39828
2469,0.38295
2470,0.36762
2471,0.35229
2472,0.35636
2473,0.37009
2474,0.39524
2475,0.4204
2476,0.44341
2477,0.46255
2478,0.4817
2479,0.49065
2480,0.48127
2481,0.47068
2482,0.45793
2483,0.44518
2484,0.42577
2485,0.35966
2486,0.30216
2487,0.23562
2488,0.15281
2489,0.07
2490,0.00472
2491,1.00E-05
2492,3.00E-05
2493,4.00E-05
2494,6.00E-05
2495,8.00E-05
2496,9.00E-05
2497,0
2498,0
2499,0
2500,0
2501,0
2502,0
2503,0
2504,0
2505,0
2506,0
2507,0
2508,0
2509,0
2510,0
2511,0
2512,0
2513,0
2514,0
2515,0
2516,0
2517,0
2518,0
2519,0
2520,0.00668
2521,0.0583
2522,0.1412
2523,0.26396
2524,0.39799
2525,0.55598
2526,0.72822
2527,0.90196
2528,1.0757
2529,1.24944
2530,1.40415
2531,1.52294
2532,1.65641
2533,1.78328
2534,1.84959
2535,1.8684
2536,1.90452
2537,1.9263
2538,1.94808
2539,1.96451
2540,1.97244
2541,1.890423145
2542,1.805485391
2543,1.720547637
2544,1.635609883
2545,1.550672128
2546,1.465734374
2547,1.38079662
2548,1.295858866
2549,1.210921111
2550,1.125983357
2551,1.12548247
2552,1.10331
2553,1.054011585
2554,1.047988321
2555,1.043941735
2556,1.03989515
2557,1.034799123
2558,1.028022478
2559,1.020840167
2560,1.013015341
2561,1.00620468
2562,0.98228
2563,0.92279
2564,0.87972
2565,0.84095
2566,0.80944
2567,0.79066
2568,0.77351
2569,0.75955
2570,0.75064
2571,0.74172
2572,0.74199
2573,0.75715
2574,0.79783
2575,0.85092
2576,0.92291
2577,0.90783
2578,0.90805
2579,0.91923
2580,0.93041
2581,0.93889
2582,0.92609
2583,0.91329
2584,0.90049
2585,0.8908
2586,0.88604
2587,0.90477
2588,0.9235
2589,0.94037
2590,0.94031
2591,0.92065
2592,0.90224
2593,0.89379
2594,0.88038
2595,0.8638
2596,0.84859
2597,0.84444
2598,0.84243
2599,0.85919
2600,0.89207
2601,0.92483
2602,0.95658
2603,0.98834
2604,1.002531006
2605,1.004728155
2606,1.005519331
2607,1.004372882
2608,1.002921554
2609,0.99233
2610,0.9637
2611,0.9365
2612,0.9093
2613,0.8821
2614,0.86742
2615,0.86078
2616,0.85545
2617,0.86041
2618,0.86536
2619,0.87032
2620,0.87527
2621,0.88023
2622,0.87196
2623,0.8553
2624,0.83135
2625,0.80278
2626,0.760876667
2627,0.718983333
2628,0.67367
2629,0.633456667
2630,0.581423333
2631,0.5275
2632,0.473586667
2633,0.419663333
2634,0.37808
2635,0.347706667
2636,0.347483333
2637,0.37647
2638,0.439526667
2639,0.534533333
2640,0.6313
2641,0.742136667
2642,0.781633906
2643,0.782830995
2644,0.781269478
2645,0.780293282
2646,0.777191544
2647,0.768241917
2648,0.757838718
2649,0.745816606
2650,0.732509798
2651,0.71694394
2652,0.699310896
2653,0.681677852
2654,0.664044808
2655,0.646411764
2656,0.628925492
2657,0.612608975
2658,0.596293342
2659,0.581637292
2660,0.568238531
2661,0.556637283
2662,0.547181912
2663,0.537726541
2664,0.528286201
2665,0.518856471
2666,0.50942674
2667,0.49999701
2668,0.490566396
2669,0.481030566
2670,0.470646818
2671,0.458857242
2672,0.445080056
2673,0.430292266
2674,0.415111905
2675,0.398794504
2676,0.37979542
2677,0.360796336
2678,0.341797252
2679,0.322130621
2680,0.302037821
2681,0.282438386
2682,0.263152832
2683,0.244617936
2684,0.226557839
2685,0.208497742
2686,0.190638351
2687,0.174345706
2688,0.15554
2689,0.140216667
2690,0.134630408
2691,0.124859389
2692,0.116351847
2693,0.10864536
2694,0.100572829
2695,0.092005163
2696,0.081334944
2697,0.069068802
2698,0.055796476
2699,0.042523267
2700,0
2701,0
2702,0
2703,0
2704,0
2705,0
2706,0
2707,0
2708,0
2709,0
2710,0
2711,0
2712,0
2713,0
2714,0
2715,0
2716,0
2717,0
2718,0
2719,0
2720,0
2721,0
2722,0
2723,0
2724,0
2725,0
2726,0
2727,0
2728,0
2729,0
2730,0
2731,0
2732,0
2733,0
2734,0
2735,0
2736,0
2737,0
2738,0
2739,0
2740,0
2741,0
2742,0
2743,0
2744,0
2745,0
2746,0
2747,0
2748,0
2749,0
2750,0
2751,0
2752,0
2753,0
2754,0
2755,0
2756,0
2757,0
2758,0
2759,0
2760,0
2761,0
2762,0
2763,0
2764,0
2765,0
2766,0
2767,0
2768,0
2769,0
2770,0
2771,0
2772,0
2773,0
2774,0
2775,0
2776,0
2777,0
2778,0
2779,0
2780,0
2781,0
2782,0
2783,0
2784,0
2785,0
2786,0
2787,0
2788,0
2789,0
2790,0
2791,0
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,0
2799,0
2800,0
2801,0
2802,0
2803,0
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
2810,0
2811,0
2812,0
2813,0
2814,0
2815,0
2816,0
2817,0
2818,0
2819,0
2820,0
2821,0
2822,0
2823,0
2824,0
2825,0
2826,0
2827,0
2828,0
2829,0
2830,0
2831,0
2832,0
2833,0
2834,0
2835,0
2836,0
2837,0
2838,0
2839,0
2840,0
2841,0
2842,0
2843,0
2844,0
2845,0
2846,0
2847,0
2848,0
2849,0
2850,0
2851,0
2852,0
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
2860,0
2861,0
2862,0
2863,0
2864,0
2865,0
2866,0
2867,0
2868,0
2869,0
2870,0
2871,0
2872,0
2873,0
2874,0
2875,0
2876,0
2877,0
2878,0
2879,0
2880,0
2881,0
2882,0
2883,0
2884,0
2885,0
2886,0
2887,0
2888,0
2889,0
2890,0
2891,0
2892,0
2893,0
2894,0
2895,0
2896,0
2897,0
2898,0
2899,0
2900,0
2901,0
2902,0
2903,0
2904,0
2905,0
2906,0
2907,0
2908,0
2909,0
2910,0
2911,0
2912,0
2913,0
2914,0
2915,0
2916,0
2917,0
2918,0
2919,0
2920,0
2921,0
2922,0
2923,0
2924,0
2925,0
2926,0
2927,0
2928,0
2929,0
2930,0
2931,0
2932,0
2933,0
2934,0
2935,0
2936,0
2937,0
2938,0
2939,0
2940,0
2941,0
2942,0
2943,0
2944,0
2945,0
2946,0
2947,0
2948,0
2949,0
2950,0
2951,0
2952,0
2953,0
2954,0
2955,0
2956,0
2957,0
2958,0
2959,0
2960,0
2961,0
2962,0
2963,0
2964,0
2965,0
2966,0
2967,0
2968,0
2969,0
2970,0
2971,0
2972,0
2973,0
2974,0
2975,0
2976,0
2977,0
2978,0
2979,0
2980,0
2981,0
2982,0
2983,0
2984,0
2985,0
2986,0
2987,0
2988,0
2989,0
2990,0
2991,0
2992,0
2993,0
2994,0
2995,0
2996,0
2997,0
2998,0
2999,0
3000,0
3001,0
3002,0
3003,0
3004,0
3005,0
3006,0
3007,0
3008,0
3009,0
3010,0
3011,0
3012,0
3013,0
3014,0
3015,0
3016,0
3017,0
3018,0
3019,0
3020,0
3021,0
3022,0
3023,0
3024,0
3025,0
3026,0
3027,0
3028,0
3029,0
3030,0
3031,0
3032,0
3033,0
3034,0
3035,0
3036,0
3037,0
3038,0
3039,0
3040,0
3041,0
3042,0
3043,0
3044,0
3045,0
3046,0
3047,0
3048,0
3049,0
3050,0
3051,0
3052,0
3053,0
3054,0
3055,0
3056,0
3057,0
3058,0
3059,0
3060,0
3061,0
3062,0
3063,0
3064,0
3065,0
3066,0
3067,0
3068,0
3069,0
3070,0
3071,0
3072,0
3073,0
3074,0
3075,0
3076,0
3077,0
3078,0
3079,0
3080,0
3081,0
3082,0
3083,0
3084,0
3085,0
3086,0
3087,0
3088,0
3089,0
3090,0
3091,0
3092,0
3093,0
3094,0
3095,0
3096,0
3097,0
3098,0
3099,0
3100,0
3101,0
3102,0
3103,0
3104,0
3105,0
3106,0
3107,0
3108,0
3109,0
3110,0
3111,0
3112,0
3113,0
3114,0
3115,0
3116,0
3117,0
3118,0
3119,0
3120,0
3121,0
3122,0
3123,0
3124,0
3125,0
3126,0
3127,0
3128,0
3129,0
3130,0
3131,0
3132,0
3133,0
3134,0
3135,0
3136,0
3137,0
3138,0
3139,0
3140,0
3141,0
3142,0
3143,0
3144,0
3145,0
3146,0
3147,0
3148,0
3149,0
3150,0
3151,0
3152,0
3153,0
3154,0
3155,0
3156,0
3157,0
3158,0
3159,0
3160,0
3161,0
3162,0
3163,0
3164,0
3165,0
3166,0
3167,0
3168,0
3169,0
3170,0
3171,0
3172,0
3173,0
3174,0
3175,0
3176,0
3177,0
3178,0
3179,0
3180,0
3181,0
3182,0
3183,0
3184,0
3185,0
3186,0
3187,0
3188,0
3189,0
3190,0
3191,0
3192,0
3193,0
3194,0
3195,0
3196,0
3197,0
3198,0
3199,0
3200,0
3201,0
3202,0
3203,0
3204,0
3205,0
3206,0
3207,0
3208,0
3209,0
3210,0
3211,0
3212,0
3213,0
3214,0
3215,0
3216,0
3217,0
3218,0
3219,0
3220,0
3221,0
3222,0
3223,0
3224,0
3225,0
3226,0
3227,0
3228,0
3229,0
3230,0
3231,0
3232,0
3233,0
3234,0
3235,0
3236,0
3237,0
3238,0
3239,0
3240,0
3241,0
3242,0
3243,0
3244,0
3245,0
3246,0
3247,0
3248,0
3249,0
3250,0
3251,0
3252,0
3253,0
3254,0
3255,0
3256,0
3257,0
3258,0
3259,0
3260,0
3261,0
3262,0
3263,0
3264,0
3265,0
3266,0
3267,0
3268,0
3269,0
3270,0
3271,0
3272,0
3273,0
3274,0
3275,0
3276,0
3277,0
3278,0
3279,0
3280,0
3281,0
3282,0
3283,0
3284,0
3285,0
3286,0
3287,0
3288,0
3289,0
3290,0
3291,0
3292,0
3293,0
3294,0
3295,0
3296,0
3297,0
3298,0
3299,0
3300,0
3301,0.107432306
3302,0.214864613
3303,0.322296919
3304,0.429729225
3305,0.537161531
3306,0.644593838
3307,0.752026144
3308,0.85945845
3309,0.966890756
3310,1.074323063
3311,1.181755369
3312,1.289187675
3313,1.396619982
3314,1.504052288
3315,1.611484594
3316,1.7189169
3317,1.826349207
3318,1.933781513
3319,2.041213819
3320,2.148646125
3321,2.256078432
3322,2.363510738
3323,2.470943044
3324,2.578375351
3325,2.685807657
3326,2.793239963
3327,2.900672269
3328,3.008104576
3329,3.115536882
3330,3.222969188
3331,3.330401494
3332,3.437833801
3333,3.545266107
3334,3.652698413
3335,3.760130719
3336,3.867563026
3337,3.974995332
3338,4.082427638
3339,4.189859945
3340,4.297292251
3341,4.404724557
3342,4.512156863
3343,4.61958917
3344,4.727021476
3345,4.834453782
3346,4.941886088
3347,5.049318395
3348,5.156750701
3349,5.264183007
3350,5.371615314
3351,5.47904762
3352,5.586479926
3353,5.693912232
3354,5.801344539
3355,5.908776845
3356,6.016209151
3357,6.123641457
3358,6.231073764
3359,6.33850607
3360,6.445938376
3361,6.553370683
3362,6.660802989
3363,6.768235295
3364,6.875667601
3365,6.983099908
3366,7.090532214
3367,7.19796452
3368,7.305396826
3369,7.412829133
3370,7.520261439
3371,7.627693745
3372,7.735126052
3373,7.842558358
3374,7.949990664
3375,8.05742297
3376,7.949990664
3377,7.842558358
3378,7.735126052
3379,7.627693745
3380,7.520261439
3381,7.412829133
3382,7.305396826
3383,7.19796452
3384,7.090532214
3385,6.983099908
3386,6.875667601
3387,6.768235295
3388,6.660802989
3389,6.553370683
3390,6.445938376
3391,6.33850607
3392,6.231073764
3393,6.123641457
3394,6.016209151
3395,5.908776845
3396,5.801344539
3397,5.693912232
3398,5.586479926
3399,5.47904762
3400,5.371615314
3401,5.264183007
3402,5.156750701
3403,5.049318395
3404,4.941886088
3405,4.834453782
3406,4.727021476
3407,4.61958917
3408,4.512156863
3409,4.404724557
3410,4.297292251
3411,4.189859945
3412,4.082427638
3413,3.974995332
3414,3.867563026
3415,3.760130719
3416,3.652698413
3417,3.545266107
3418,3.437833801
3419,3.330401494
3420,3.222969188
3421,3.115536882
3422,3.008104576
3423,2.900672269
3424,2.793239963
3425,2.685807657
3426,2.578375351
3427,2.470943044
3428,2.363510738
3429,2.256078432
3430,2.148646125
3431,2.041213819
3432,1.933781513
3433,1.826349207
3434,1.7189169
3435,1.611484594
3436,1.504052288
3437,1.396619982
3438,1.289187675
3439,1.181755369
3440,1.074323063
3441,0.966890756
3442,0.85945845
3443,0.752026144
3444,0.644593838
3445,0.537161531
3446,0.429729225
3447,0.322296919
3448,0.214864613
3449,0.107432306
3450,0
3451,0
3452,0
3453,0
3454,0
3455,0
3456,0
3457,0
3458,0
3459,0
3460,0
3461,0
3462,0
3463,0
3464,0
3465,0
3466,0
3467,0
3468,0
3469,0
3470,0
3471,0
3472,0
3473,0
3474,0
3475,0
3476,0
3477,0
3478,0
3479,0
3480,0
3481,0
3482,0
3483,0
3484,0
3485,0
3486,0
3487,0
3488,0
3489,0
3490,0
3491,0
3492,0
3493,0
3494,0
3495,0
3496,0
3497,0
3498,0
3499,0
3500,0
3501,0
3502,0
3503,0
3504,0
3505,0
3506,0
3507,0
3508,0
3509,0
3510,0
3511,0
3512,0
3513,0
3514,0
3515,0
3516,0
3517,0
3518,0
3519,0
3520,0
3521,0
3522,0
3523,0
3524,0
3525,0
3526,0.034620049
3527,0.069240098
3528,0.103860147
3529,0.138480196
3530,0.173100246
3531,0.207720295
3532,0.242340344
3533,0.276960393
3534,0.311580442
3535,0.346200491
3536,0.38082054
3537,0.415440589
3538,0.450060639
3539,0.484680688
3540,0.519300737
3541,0.553920786
3542,0.588540835
3543,0.623160884
3544,0.657780933
3545,0.692400982
3546,0.727021032
3547,0.761641081
3548,0.79626113
3549,0.830881179
3550,0.865501228
3551,0.900121277
3552,0.934741326
3553,0.969361375
3554,1.003981425
3555,1.038601474
3556,1.073221523
3557,1.107841572
3558,1.142461621
3559,1.17708167
3560,1.211701719
3561,1.246321768
3562,1.280941818
3563,1.315561867
3564,1.350181916
3565,1.384801965
3566,1.419422014
3567,1.454042063
3568,1.488662112
3569,1.523282161
3570,1.557902211
3571,1.59252226
3572,1.627142309
3573,1.661762358
3574,1.696382407
3575,1.731002456
3576,1.765622505
3577,1.800242554
3578,1.834862604
3579,1.869482653
3580,1.904102702
3581,1.938722751
3582,1.9733428
3583,2.007962849
3584,2.042582898
3585,2.077202947
3586,2.111822997
3587,2.146443046
3588,2.181063095
3589,2.215683144
3590,2.250303193
3591,2.284923242
3592,2.319543291
3593,2.35416334
3594,2.38878339
3595,2.423403439
3596,2.458023488
3597,2.492643537
3598,2.527263586
3599,2.561883635
3600,2.476101684
3601,2.452881552
3602,2.50140742
3603,2.620029287
3604,2.808147155
3605,3.008147155
3606,3.20456889
3607,3.357344757
3608,3.524800625
3609,3.685656493
3610,3.78595236
3611,3.838748228
3612,3.908854095
3613,3.964619963
3614,4.02038583
3615,4.070801698
3616,4.112717566
3617,4.154643433
3618,4.196559301
3619,4.232885168
3620,4.245111036
3621,4.237936903
3622,4.228622771
3623,4.235948639
3624,4.187244506
3625,4.149460374
3626,4.111676241
3627,4.073902109
3628,4.036117976
3629,4.010813844
3630,3.996989712
3631,3.998855579
3632,4.000721447
3633,3.994257314
3634,3.974453182
3635,3.951429049
3636,3.923304917
3637,3.903230785
3638,3.870246652
3639,3.84474252
3640,3.835658387
3641,3.830874255
3642,3.833350122
3643,3.84855599
3644,3.865391858
3645,3.885417725
3646,3.910493593
3647,3.93555946
3648,3.969815328
3649,4.018961196
3650,4.093627063
3651,4.180702931
3652,4.286678798
3653,4.305584666
3654,4.339790533
3655,4.384956401
3656,4.430122269
3657,4.472588136
3658,4.493774004
3659,4.514959871
3660,4.536145739
3661,4.560441606
3662,4.589667474
3663,4.642383342
3664,4.695099209
3665,4.745955077
3666,4.779880944
3667,4.794206812
3668,4.809782679
3669,4.835318547
3670,4.855894415
3671,4.873300282
3672,4.89207615
3673,4.921912017
3674,4.953887885
3675,5.004633752
3676,5.092434448
3677,5.180115144
3678,5.26678584
3679,5.353466536
3680,5.440137232
3681,5.512497928
3682,5.573698624
3683,5.61951932
3684,5.662920016
3685,5.686980712
3686,5.713271408
3687,5.740992104
3688,5.7687128
3689,5.796433496
3690,5.836674192
3691,5.884954888
3692,5.934545584
3693,5.99442628
3694,6.054296976
3695,6.114177672
3696,6.174048368
3697,6.233929064
3698,6.28057976
3699,6.318840456
3700,6.349811152
3701,6.376161848
3702,6.402512544
3703,6.42887324
3704,6.451813936
3705,6.479854632
3706,6.496075328
3707,6.510406024
3708,6.52474672
3709,6.539077416
3710,6.565748112
3711,6.603628808
3712,6.671659504
3713,6.7689002
3714,6.900210896
3715,7.063471592
3716,7.228492288
3717,7.407582984
3718,7.60091368
3719,7.80091368
3720,8.00091368
3721,8.20091368
3722,8.373556464
3723,8.47805716
3724,8.566117856
3725,8.635868552
3726,8.691089248
3727,8.720759944
3728,8.72705064
3729,8.733341336
3730,8.739632032
3731,8.745922728
3732,8.753873424
3733,8.77505412
3734,8.796244816
3735,8.836205512
3736,8.890386208
3737,8.964896904
3738,9.0636776
3739,9.162458296
3740,9.261408992
3741,9.360479688
3742,9.459550384
3743,9.55862108
3744,9.657681776
3745,9.755552472
3746,9.843833168
3747,9.916213864
3748,9.96611456
3749,10.00458526
3750,10.03861595
3751,9.908434931
3752,9.747923909
3753,9.587412887
3754,9.426901866
3755,9.258840844
3756,9.085959823
3757,8.918658801
3758,8.754907779
3759,8.599646758
3760,8.449755736
3761,8.299864715
3762,8.152243693
3763,8.022342671
3764,7.91000165
3765,7.811580628
3766,7.736269607
3767,7.680128585
3768,7.638277564
3769,7.605486542
3770,7.56855552
3771,7.526024499
3772,7.459713477
3773,7.375352456
3774,7.279611434
3775,7.183860412
3776,7.088119391
3777,6.992368369
3778,6.896627348
3779,6.799826326
3780,6.692245304
3781,6.564674283
3782,6.434693261
3783,6.27781224
3784,6.120211218
3785,5.985700197
3786,5.805009175
3787,5.649088153
3788,5.516007132
3789,5.36039611
3790,5.232455089
3791,5.110054067
3792,4.996473045
3793,4.882892024
3794,4.776621002
3795,4.671279981
3796,4.565928959
3797,4.481807937
3798,4.411576916
3799,4.359255894
3800,4.302234873
3801,4.324913851
3802,4.32100283
3803,4.317091808
3804,4.313170786
3805,4.305899765
3806,4.293138743
3807,4.273127722
3808,4.2413667
3809,4.191885678
3810,4.139974657
3811,4.068413635
3812,3.993652614
3813,3.918161592
3814,3.84805057
3815,3.773389549
3816,3.719018527
3817,3.644957506
3818,3.558486484
3819,3.442585463
3820,3.306214441
3821,3.159663419
3822,3.033992398
3823,2.935431376
3824,2.851570355
3825,2.786109333
3826,2.826583495
3827,2.875997656
3828,2.925401818
3829,2.932055979
3830,2.902270141
3831,2.872474302
3832,2.843198464
3833,2.814012625
3834,2.784826787
3835,2.755640948
3836,2.72645511
3837,2.696909271
3838,2.666733433
3839,2.636547594
3840,2.611911756
3841,2.596975918
3842,2.582040079
3843,2.570824241
3844,2.566178402
3845,2.561532564
3846,2.556896725
3847,2.556650887
3848,2.564155048
3849,2.57166921
3850,2.579173371
3851,2.583817533
3852,2.588001694
3853,2.592185856
3854,2.596370017
3855,2.607344179
3856,2.63009834
3857,2.655522502
3858,2.685696664
3859,2.715880825
3860,2.731474987
3861,2.744779148
3862,2.75807331
3863,2.771367471
3864,2.780391633
3865,2.781895794
3866,2.768209956
3867,2.747644117
3868,2.719228279
3869,2.69082244
3870,2.662406602
3871,2.639790763
3872,2.627244925
3873,2.620239087
3874,2.614143248
3875,2.60492741
3876,2.595201571
3877,2.600605733
3878,2.636839894
3879,2.682204056
3880,2.735438217
3881,2.788682379
3882,2.84191654
3883,2.894740702
3884,2.946854863
3885,2.998969025
3886,3.051083186
3887,3.087617348
3888,3.12165151
3889,3.155685671
3890,3.189719833
3891,3.216103994
3892,3.229128156
3893,3.219122317
3894,3.199476479
3895,3.16936064
3896,3.132234802
3897,3.082638963
3898,3.030843125
3899,2.975247286
3900,2.919641448
3901,2.856041371
3902,2.802761293
3903,2.771211216
3904,2.762411139
3905,2.809441062
3906,2.841210984
3907,2.903030907
3908,2.98942083
3909,3.088800753
3910,3.128360675
3911,3.148190598
3912,3.164820521
3913,3.167360444
3914,3.167700366
3915,3.168030289
3916,3.165440212
3917,3.157700135
3918,3.149960057
3919,3.14220998
3920,3.134469903
3921,3.126729826
3922,3.118249748
3923,3.108479671
3924,3.098709594
3925,3.088929517
3926,3.079159439
3927,3.069389362
3928,3.059609285
3929,3.049839208
3930,3.04006913
3931,3.030299053
3932,3.020518976
3933,3.010748899
3934,3.000978821
3935,2.991198744
3936,2.981428667
3937,2.97165859
3938,2.961888512
3939,2.952108435
3940,2.942338358
3941,2.932568281
3942,2.922788203
3943,2.913018126
3944,2.903248049
3945,2.893467972
3946,2.883697894
3947,2.873927817
3948,2.86415774
3949,2.854377663
3950,2.844607585
3951,2.834837508
3952,2.825057431
3953,2.815287354
3954,2.805517276
3955,2.776627199
3956,2.721257122
3957,2.657307045
3958,2.584676967
3959,2.51204689
3960,2.454326813
3961,2.400686736
3962,2.350016658
3963,2.296186581
3964,2.236846504
3965,2.196166427
3966,2.16160635
3967,2.132716272
3968,2.096716195
3969,2.048216118
3970,1.976216041
3971,1.897055963
3972,1.716625886
3973,1.621515809
3974,1.530585732
3975,1.439645654
3976,1.386509312
3977,1.29188297
3978,1.203666628
3979,1.115450286
3980,1.042723944
3981,0.972577602
3982,0.90552126
3983,0.837654918
3984,0.767438576
3985,0.705892234
3986,0.659795892
3987,0.63152955
3988,0.641913208
3989,0.670896865
3990,0.702000523
3991,0.733114181
3992,0.764217839
3993,0.795321497
3994,0.810875155
3995,0.823868813
3996,0.836852471
3997,0.842556129
3998,0.836819787
3999,0.804543445
4000,0.750957103
4001,0.685810761
4002,0.620654419
4003,0.555508077
4004,0.500981735
4005,0.448225393
4006,0.398299051
4007,0.353402708
4008,0.340266366
4009,0.332480024
4010,0.324693682
4011,0.31690734
4012,0.309120998
4013,0.301334656
4014,0.293548314
4015,0.285761972
4016,0.27797563
4017,0.270199288
4018,0.262412946
4019,0.254626604
4020,0.246840262
4021,0.23905392
4022,0.231267578
4023,0.223481236
4024,0.215694893
4025,0.207908551
4026,0.200122209
4027,0.192335867
4028,0.184549525
4029,0.182693183
4030,0.191446841
4031,0.200200499
4032,0.208954157
4033,0.214187815
4034,0.213101473
4035,0.212025131
4036,0.210938789
4037,0.203412447
4038,0.194836105
4039,0.206269763
4040,0.221053421
4041,0.258437079
4042,0.299530736
4043,0.319054394
4044,0.333008052
4045,0.34348171
4046,0.353955368
4047,0.364429026
4048,0.379512684
4049,0.378496342
4050,0.36461
4051,0.33338
4052,0.28324
4053,0.22289
4054,0.16254
4055,0.10566
4056,0.04934
4057,0.00373
4058,0.00015
4059,0.00031
4060,0.00048
4061,0.00065
4062,0.00082
4063,0.00099
4064,0.04636
4065,0.17655
4066,0.27172
4067,0.36689
4068,0.46205
4069,0.55065
4070,0.62754
4071,0.6824
4072,0.71318
4073,0.71549
4074,0.69248
4075,0.65829
4076,0.61032
4077,0.56414
4078,0.52117
4079,0.4829
4080,0.45295
4081,0.423
