HRS,MIN,WND_MEAN,WND_STD,PWR_MEAN,PWR_STD
654,50,4.629615125,0.356923074,13.29873417,2.332689141
654,55,4.519841855,0.364530475,13.13305677,2.234578371
655,0,4.548607503,0.382283201,13.26879924,2.334148373
655,5,4.55840437,0.397551968,13.35756027,2.401591318
655,10,4.792916603,0.43181242,13.99022349,2.81448418
655,15,4.921089089,0.455803258,14.39792456,3.079226882
655,20,5.113956049,0.484473197,15.03824545,3.490787462
655,25,4.905254957,0.472725779,14.42960035,3.118303881
655,30,4.781019022,0.466003981,14.11042174,2.921006152
655,35,5.056500425,0.495394777,14.91841436,3.436916181
655,40,5.185821822,0.507284394,15.34561346,3.70918415
655,45,5.111807459,0.495658867,15.07699636,3.531037743
655,50,5.037704316,0.480323981,14.80539453,3.348740802
655,55,4.887696551,0.454158159,14.30863571,3.025303255
656,0,4.851655254,0.43488352,14.13917052,2.904662689
656,5,5.017777024,0.428970135,14.53471797,3.121696882
656,10,4.658500851,0.375509328,13.44604131,2.438184397
656,15,4.937439451,0.37103448,14.05836653,2.782673814
656,20,4.742480892,0.328498124,13.38495732,2.358384372
656,25,4.901423372,0.309387024,13.65329298,2.486758107
656,30,4.868635384,0.276833282,13.38880335,2.303671325
656,35,4.649678428,0.235386788,12.66226081,1.825520191
656,40,4.893876298,0.217988623,13.08103904,2.059757188
656,45,4.860375957,0.188256155,12.78665745,1.85175186
656,50,4.776825702,0.15903317,12.37660107,1.551918953
656,55,4.50363676,0.127470566,11.72411534,0.996004307
657,0,4.608034115,0.109811255,11.72016907,0.97514866
657,5,4.833736592,0.096232812,11.94956587,1.145886437
657,10,4.748131003,0.078466181,11.64837485,0.87209116
657,15,4.503472533,0.061576712,11.27312091,0.536577766
657,20,4.362334372,0.049548211,11.10581558,0.393799434
657,25,4.548162282,0.043667459,11.16168167,0.434609067
657,30,4.187641579,0.035315586,10.94059877,0.254666563
657,35,4.450353411,0.035137746,11.03422356,0.330238179
657,40,4.799090713,0.038571742,11.32979677,0.554088307
657,45,4.673573145,0.041674302,11.23646765,0.489842299
657,50,4.691281114,0.04973854,11.32801838,0.569217796
657,55,4.600885821,0.060600817,11.33977431,0.590647457
658,0,4.589252693,0.076708697,11.45379964,0.70348448
658,5,4.43861554,0.09451791,11.44890158,0.714910095
658,10,4.263688378,0.114320223,11.44090853,0.720294538
658,15,4.461387388,0.147749331,11.80977517,1.090555452
658,20,4.538142435,0.181717051,12.12923485,1.390639826
658,25,4.815954678,0.228308848,12.96216933,2.005325465
658,30,4.673016636,0.257111541,12.84058593,1.961177693
658,35,4.951009623,0.310356558,13.78639145,2.558206371
658,40,4.855888831,0.340885865,13.70691746,2.554001659
658,45,4.893431831,0.378571696,13.98361106,2.751171038
658,50,5.052690642,0.424287085,14.61071666,3.157011816
658,55,4.784313869,0.429769987,13.96193737,2.795762102
659,0,4.9660318,0.470455055,14.57367406,3.200020348
659,5,4.869862484,0.47985162,14.37315859,3.093160429
659,10,5.157488961,0.522193071,15.31746668,3.717287399
659,15,5.318085093,0.547444131,15.93475446,4.14122601
659,20,5.05849832,0.52439893,15.0389987,3.551502405
659,25,5.095777716,0.527354127,15.15589423,3.627205898
659,30,5.151430388,0.527824488,15.32116886,3.728748377
659,35,5.004622977,0.50367964,14.81031865,3.384151286
659,40,4.920520633,0.482641978,14.50834149,3.176919294
659,45,4.855320587,0.460536149,14.25799839,3.002942783
659,50,5.174188022,0.470813212,15.16352724,3.540663685
659,55,4.893233862,0.423601579,14.18957096,2.920571046
660,0,4.787389044,0.390850785,13.79208158,2.656785003
660,5,4.615281046,0.352015232,13.246801,2.296651532
660,10,4.564395826,0.321807119,12.99854519,2.116332354
660,15,4.460128132,0.287144073,12.63867012,1.849670598
660,20,4.601229687,0.266618223,12.76164922,1.918320542
660,25,4.619975691,0.236746222,12.6161834,1.795761038
660,30,4.961671837,0.219929312,13.27328466,2.164884286
660,35,5.032887317,0.18742768,13.2498071,2.098993565
660,40,5.007305917,0.150430892,12.87810142,1.842299453
660,45,4.869213847,0.110954083,12.16005604,1.328676513
660,50,4.895453222,0.076041812,11.87073498,1.044572175
660,55,4.327229376,0.036100345,10.9910998,0.296082446
661,0,4.183587343,0.036100345,10.94495959,0.258432115
661,5,4.196332953,0.023522204,10.85438497,0.18481511
661,10,4.176573851,0.051428247,11.04366544,0.343815266
661,15,4.143946204,0.078161404,11.18477902,0.470254011
661,20,4.464118804,0.112789627,11.58785232,0.857957675
661,25,4.200481215,0.132490904,11.49556704,0.782875104
661,30,4.013162277,0.151314341,11.47245975,0.76848859
661,35,3.963841121,0.173488113,0,0
661,40,4.048099828,0.201367783,11.72443925,1.04136097
661,45,4.468913808,0.248666303,12.43792899,1.678638904
661,50,4.707345765,0.289387187,13.09810288,2.150615282
661,55,4.677318549,0.314531458,13.17521482,2.220568417
662,0,4.876999206,0.355815426,13.83296817,2.64092523
662,5,4.065949798,0.319649832,12.28715543,1.598654162
662,10,3.930553101,0.331152637,0,0
662,15,3.97843449,0.357679706,0,0
662,20,4.164455855,0.398244547,12.74925499,1.990909362
662,25,4.12119931,0.418247906,12.7777627,2.020919352
662,30,4.04415587,0.434945285,12.75017686,2.007627187
662,35,4.146468429,0.472276984,13.02800019,2.226048158
662,40,4.039957525,0.48733819,12.94794616,2.175097173
662,45,4.25500788,0.543993419,13.45502107,2.559500266
662,50,4.152199512,0.563337226,13.37557651,2.514359987
662,55,4.149616036,0.598517005,13.49512008,2.615789852
663,0,3.923933249,0.603037188,0,0
663,5,3.791312417,0.622269977,0,0
663,10,3.574068134,0.62729879,0,0
663,15,3.615335996,0.67863297,0,0
663,20,3.993177664,0.800959656,0,0
663,25,3.805130397,0.814229602,0,0
663,30,3.856754355,0.878354254,0,0
663,35,3.521790453,0.8511705,0,0
663,40,3.566502691,0.911630781,0,0
663,45,2.999428805,0.80772393,0,0
663,50,3.332495669,0.941429993,0,0
663,55,3.493461414,1.030489413,0,0
664,0,3.30658344,1.013307525,0,0
664,5,3.400343494,1.076888261,0,0
664,10,3.512662933,1.144184221,0,0
664,15,3.587476855,1.196860078,0,0
664,20,2.938485843,1.000417422,0,0
664,25,3.317277061,1.148819585,0,0
664,30,3.575125708,1.255926695,0,0
664,35,3.154781455,1.121508358,0,0
664,40,3.444883738,1.236749438,0,0
664,45,3.336231243,1.207534783,0,0
664,50,3.173573558,1.156470821,0,0
664,55,3.602398671,1.320284844,0,0
665,0,3.576796261,1.317487473,0,0
665,5,3.983966758,1.474247436,0,0
665,10,3.419233533,1.271017475,0,0
665,15,3.239976714,1.210149268,0,0
665,20,3.174757003,1.192145522,0,0
665,25,3.224752215,1.218500734,0,0
665,30,3.008292739,1.145223277,0,0
665,35,3.145023311,1.208103137,0,0
665,40,2.969053001,1.152959906,0,0
665,45,3.570938517,1.404859464,0,0
665,50,2.869004291,1.14630426,0,0
665,55,3.353044372,1.36429304,0,0
666,0,5.30589629,1.36429304,18.80446881,7.773430585
666,5,4.164529089,1.36429304,15.6710947,4.861487502
666,10,4.723744546,1.36429304,16.89685478,6.037914862
666,15,5.206170633,1.36429304,18.41629545,7.433507611
666,20,4.552823687,1.36429304,16.47270271,5.633588901
666,25,4.800696649,1.36429304,17.10496982,6.234418947
666,30,4.317640712,1.36429304,15.96346323,5.143599016
666,35,4.630961786,1.36429304,16.66041743,5.81309141
666,40,4.340177941,1.36429304,16.00894166,5.187469687
666,45,4.098306157,1.36429304,15.5529938,4.747625355
666,50,3.690679774,1.36429304,0,0
666,55,3.38038664,1.36429304,0,0
667,0,4.672874361,1.36429304,16.76533579,5.913046695
667,5,4.515568477,1.36429304,16.38664932,5.551051765
667,10,4.946065873,1.36429304,17.53082812,6.631744682
667,15,4.733875235,1.36429304,16.92361067,6.063255192
667,20,4.124353572,1.36429304,15.59887795,4.79184862
667,25,3.761661843,1.36429304,0,0
667,30,4.798937544,1.36429304,17.10008437,6.229822409
667,35,4.52922429,1.36429304,16.41794148,5.581081505
667,40,4.682913955,1.36429304,16.7909235,5.937379197
667,45,4.405789408,1.36429304,16.14517277,5.318797171
667,50,6.110030702,1.36429304,23.29164548,11.17375603
667,55,6.056026053,1.36429304,22.89847002,10.91222825
668,0,5.643804523,1.36429304,20.36367285,9.063484446
668,5,3.12887549,1.36429304,0,0
668,10,2.95469798,1.36429304,0,0
668,15,3.239550992,1.36429304,0,0
668,20,3.714313551,1.36429304,0,0
668,25,5.226332393,1.36429304,18.49241946,7.500745764
668,30,4.68912253,1.36429304,16.80683691,5.952502745
668,35,5.064277628,1.36429304,17.91205819,6.981239976
668,40,5.547412278,1.36429304,19.87689778,8.673742921
668,45,4.830811828,1.36429304,17.18956587,6.313880936
668,50,4.375713181,1.36429304,16.08200413,5.257921648
668,55,4.541764243,1.36429304,16.44693116,5.608885323
669,0,4.248640903,1.36429304,15.82822123,5.013095762
669,5,3.293886715,1.36429304,0,0
669,10,4.452780351,1.36429304,16.24639179,5.41625068
669,15,5.222300287,1.36429304,18.4771024,7.487239044
669,20,3.623485239,1.36429304,0,0
669,25,4.440829031,1.36429304,16.22035085,5.39119065
669,30,5.222898302,1.36429304,18.47937117,7.489240375
669,35,5.088160808,1.36429304,17.99322068,7.054827848
669,40,4.817448216,1.36429304,17.15180144,6.278439329
669,45,4.412146432,1.36429304,16.15868383,5.33181257
669,50,3.92358362,1.36429304,0,0
669,55,3.961667488,1.36429304,0,0
670,0,4.225323141,1.36429304,15.78383361,4.970260199
670,5,4.324880124,1.36429304,15.97800019,5.157623233
670,10,4.403141034,1.36429304,16.13956054,5.31339026
670,15,4.682508409,1.36429304,16.78988642,5.936393349
670,20,5.345016586,1.36429304,18.96498226,7.911832099
670,25,5.36466163,1.36429304,19.04741724,7.982414487
670,30,4.205533203,1.36429304,15.74666609,4.93439501
670,35,4.134844107,1.36429304,15.61756408,4.809863891
670,40,3.971365607,1.36429304,0,0
670,45,4.25937241,1.36429304,15.84886925,5.033022175
670,50,4.616776115,1.36429304,16.6255888,5.779848134
670,55,4.603338658,1.36429304,16.59290862,5.748628854
671,0,5.494308355,1.36429304,19.62374254,8.466398763
671,5,4.712245533,1.36429304,16.86671481,6.009343555
671,10,3.984283095,1.36429304,0,0
671,15,4.131154943,1.36429304,15.61097916,4.803515048
671,20,4.293053948,1.36429304,15.91459135,5.096444545
671,25,4.346135287,1.36429304,16.02107362,5.199170769
671,30,4.884722532,1.36429304,17.3456506,6.459815923
671,35,4.887154164,1.36429304,17.35283494,6.466511182
671,40,4.79421721,1.36429304,17.08700513,6.217512626
671,45,4.669646991,1.36429304,16.75714812,5.905256863
671,50,5.072535392,1.36429304,17.93995734,7.006568738
671,55,4.480734522,1.36429304,16.30811252,5.4756084
672,0,7.992926927,0.096349582,44.26176828,4.684622379
672,5,7.528574099,0.052903903,36.66839025,3.776678468
672,10,7.306484921,0.031480313,33.0119643,2.300848859
672,15,7.271873111,0.040839037,32.68686368,2.504858888
672,20,7.244842512,0.063492151,32.54006216,3.205395685
672,25,7.14096605,0.087411685,31.35273023,3.818352984
672,30,6.663232457,0.105564207,24.92807181,3.905893003
672,35,7.453163135,0.146030992,36.24334226,5.831345551
672,40,6.954877558,0.163731739,28.84603838,5.387300091
672,45,6.969668467,0.193252226,29.07653262,5.942935007
672,50,7.752556524,0.249393958,41.18210444,7.676858997
672,55,7.015850968,0.258659104,29.84122503,7.088242996
673,0,7.183760263,0.300341491,32.50703339,7.989318515
673,5,7.2235479,0.339240775,33.18819337,8.559902903
673,10,6.880281695,0.359797098,27.95273207,8.048309523
673,15,7.188505511,0.415166052,32.72083536,9.40862962
673,20,7.147085863,0.452343599,32.11379928,9.729291768
673,25,7.067494444,0.486562512,30.93165921,9.885375736
673,30,7.373523552,0.54826294,35.74568071,11.15631108
673,35,6.970004001,0.555912072,29.59256554,10.22710455
673,40,6.977134332,0.592960421,29.76620125,10.56088078
673,45,7.237811484,0.651229374,33.75015006,11.83579997
673,50,7.245801803,0.685915425,33.92041902,12.16024228
673,55,6.801862007,0.673313593,27.54886736,10.51099036
674,0,6.943389563,0.71445759,29.55384595,11.37789124
674,5,6.67592659,0.709651891,26.08868301,10.21461135
674,10,6.838535821,0.745182708,28.22641792,11.1711605
674,15,6.477217034,0.716664259,23.90701141,9.335046795
674,20,6.645582651,0.738167913,25.82571818,10.26684422
674,25,6.700709792,0.737203616,26.47413631,10.5125028
674,30,6.653790064,0.71342972,25.83923862,10.13940141
674,35,6.869094645,0.703584071,28.51684531,11.00520289
674,40,6.279016646,0.598786011,21.57722901,7.628715107
674,45,6.875553085,0.589448788,28.3237861,10.17067671
674,50,6.783483843,0.496604328,26.85346696,9.054217039
674,55,6.457144044,0.371042406,22.58768999,6.631235985
675,0,6.600038433,0.173184083,24.07423943,4.883915783
675,5,6.636655208,0.013629632,24.78537847,1.211027031
675,10,6.30942683,0.173491765,20.85179124,4.180842309
675,15,5.831198684,0.36894735,17.56045404,4.483883413
675,20,5.405567662,0.57469369,16.3534987,4.461021869
675,25,5.683694229,0.897109272,18.78353565,6.91004405
675,30,5.248382375,1.149715049,17.84169235,6.629377719
675,35,5.213268402,1.515251039,18.95101143,8.108552838
675,40,4.737960128,1.757914094,18.08901824,7.570591231
675,45,4.879101796,2.203021705,19.87488298,9.732053101
675,50,4.311374681,2.185253496,18.08173907,7.913505914
675,55,3.804496776,1.89440502,0,0
676,0,4.188343141,1.752196476,16.69129927,6.151629641
676,5,4.594626233,1.398886839,16.6698178,5.853621683
676,10,4.958272356,0.933556658,16.19739988,4.937258184
676,15,5.798207881,0.483521381,17.78606627,5.05697193
676,20,5.935777645,0.039436026,17.59385226,1.709263186
676,25,6.322082954,0.518468672,21.67497042,7.254923863
676,30,6.66344686,0.959839678,26.79683367,11.73617238
676,35,7.036027302,1.366915533,32.65433847,15.9592773
676,40,7.625686253,1.784762302,42.20256647,21.32474732
676,45,8.248693537,2.181230873,53.23423859,25.9011922
676,50,8.660408705,2.478587787,60.73621872,28.04779974
676,55,7.979718517,2.392220198,49.23986228,25.76567904
677,0,8.353243158,2.550561363,55.61566662,27.62103619
677,5,8.920104233,2.702667537,65.35499311,28.98605867
677,10,9.326711291,2.740348783,72.2302124,28.86332429
677,15,9.579194804,2.671863791,76.45399304,28.17353847
677,20,9.271163882,2.403286362,71.38732792,27.97087864
677,25,8.550808063,2.01412866,58.27514589,26.03973772
677,30,8.399641212,1.753003251,55.16022574,24.33845808
677,35,7.583309617,1.360520716,40.45617523,18.57406057
677,40,6.907105673,1.024097362,29.93139828,13.28566476
677,45,7.116188916,0.822474297,32.23793387,12.81917596
677,50,7.109302403,0.577289306,31.69281185,10.83429281
677,55,6.674166085,0.296380814,25.0324892,6.662546322
678,0,6.24098333,0.023691385,20.62272673,1.576784571
678,5,6.301851216,0.268125045,20.83122085,5.136444985
678,10,6.252530871,0.602382591,21.36153547,7.534746599
678,15,6.182829111,0.980531009,22.30151776,9.502996191
678,20,5.867418688,1.343506197,21.56012472,9.929830641
678,25,5.082826048,1.547511359,18.56947749,7.803745278
678,30,4.702755795,1.770956902,18.02277301,7.517513368
678,35,4.587282765,1.967806301,18.24722629,7.914773961
678,40,4.221741461,1.868770296,17.05685741,6.61314853
678,45,4.530222669,1.874340556,17.82918394,7.413784547
678,50,4.922629323,1.76579285,18.70002848,8.169109082
678,55,4.991484076,1.483589259,18.05106341,7.250403938
679,0,5.443317587,1.314522164,19.21147525,8.044167745
679,5,5.300821362,1.042778036,17.66345593,6.313940984
679,10,5.775428545,0.939499711,19.43273427,7.484614533
679,15,6.151906744,0.848275942,21.52265451,8.605778952
679,20,6.235824088,0.754345217,21.81383873,8.433492633
679,25,5.999386756,0.664159837,19.68834692,6.845553651
679,30,5.630626187,0.597217318,17.37539523,5.170189455
679,35,5.895041148,0.62586903,18.87918966,6.211146904
679,40,5.902188819,0.650569878,19.01854686,6.382538544
679,45,6.038375446,0.70952059,20.13303899,7.280427071
679,50,6.078757255,0.77373149,20.67611925,7.837802011
679,55,5.883346367,0.816894973,19.56527161,7.25644673
680,0,5.91788609,0.89619529,20.09499331,7.837948878
680,5,5.502981283,0.904582628,17.97095916,6.312466386
680,10,5.017624416,0.890498295,16.22149848,4.90126123
680,15,5.641586048,1.075360301,19.25827264,7.653287647
680,20,5.566492913,1.133664512,19.11308433,7.652604166
680,25,5.904784749,1.278029724,21.53791443,9.774301102
680,30,5.327179636,1.218611497,18.38207559,7.194736528
680,35,4.893802761,1.176309401,16.79007843,5.74010915
680,40,5.289770602,1.327825692,18.61384699,7.555802431
680,45,5.191835995,1.352031495,18.32169834,7.333220088
680,50,5.52256417,1.48139714,20.18328632,9.115415655
680,55,4.99553065,1.369634268,17.70327983,6.796900757
681,0,5.485724485,1.524208722,20.16003137,9.163101738
681,5,5.240063551,1.461980375,18.87649233,7.972028234
681,10,5.313671867,1.475372117,19.22027437,8.291813279
681,15,5.258760037,1.440731711,18.87819847,7.9447918
681,20,4.591884881,1.231244671,16.18707252,5.245576392
681,25,5.369438245,1.398166975,19.18677679,8.151834221
681,30,4.930536912,1.237608951,17.08712436,6.079192485
681,35,4.859433173,1.16754373,16.66780997,5.620263705
681,40,5.555954305,1.269227872,19.56754814,8.260730464
681,45,5.562810649,1.200657731,19.3457303,7.960891978
681,50,5.570354602,1.129171266,19.11459221,7.64541486
681,55,5.704837621,1.080049397,19.60135651,7.925158208
682,0,5.78781994,1.018089099,19.81149359,7.944883165
682,5,6.139394877,0.998664773,22.03991469,9.397656384
682,10,5.835767929,0.874259742,19.51435853,7.37860001
682,15,6.195670228,0.851999047,21.88051218,8.831040138
682,20,6.200671315,0.780875146,21.63286822,8.432092616
682,25,6.126656804,0.705821553,20.75541247,7.639898246
682,30,5.213511258,0.549786449,15.59739562,3.935975083
682,35,4.822730639,0.466833671,14.20839339,2.980473248
682,40,5.675633144,0.507120418,17.24533113,4.828146545
682,45,6.686893652,0.55648214,25.75589463,9.153156002
682,50,7.163115257,0.562433902,32.49076522,10.8428486
682,55,6.284410349,0.473597425,21.18171349,6.763785813
683,0,6.149108923,0.454237684,19.98473517,6.080935925
683,5,6.180665472,0.45814207,20.24852369,6.230995945
683,10,5.942589601,0.451595009,18.51951053,5.32462592
683,15,6.969723383,0.552706808,29.58254101,10.19880123
683,20,5.797389913,0.486322057,17.79199138,5.070460115
683,25,6.598189303,0.591145573,24.79371036,9.027784648
683,30,7.020663473,0.675842956,30.55766525,11.37119952
683,35,5.162500068,0.535618202,15.38482997,3.780462986
683,40,4.589339622,0.513537602,13.90751981,2.83844114
683,45,5.979369486,0.720779996,19.78138181,7.10050729
683,50,5.809233213,0.752446289,18.88114649,6.608506498
683,55,5.379333357,0.745941769,16.89197996,5.182768645
684,0,5.795694247,0.85651951,19.21707649,7.123545985
684,5,6.241055608,0.978098292,22.76058705,9.768437992
684,10,5.988975601,0.990978485,20.93706886,8.664236324
684,15,5.794317451,1.008564726,19.81054681,7.922114862
684,20,5.6093016,1.023904501,18.90373011,7.275259334
684,25,5.599325612,1.069096986,19.02701696,7.461291732
684,30,5.657973374,1.127595466,19.540695,7.97594799
684,35,5.819612535,1.208537742,20.74337751,9.049061142
684,40,5.703534811,1.232583313,20.18178667,8.676377587
684,45,5.864402926,1.317625631,21.44047889,9.788845791
684,50,5.911378572,1.380025378,21.98013381,10.30940412
684,55,4.431073442,1.074478186,15.4027854,4.403651205
685,0,3.95732569,0.99665136,0,0
685,5,4.495226413,1.17579898,15.81719569,4.856994237
685,10,4.459875219,1.211021206,15.84102824,4.908184338
685,15,4.086382289,1.150801638,14.99496848,4.09644216
685,20,5.040349929,1.470035591,18.17171473,7.346215613
685,25,6.359879292,1.917338192,27.45243644,15.14553177
685,30,7.044130392,2.190079645,35.522286,20.21814091
685,35,5.205934663,1.664789797,19.42126711,8.720018195
685,40,4.663711896,1.529456186,17.21780269,6.50410884
685,45,5.16324979,1.730965246,19.46974596,8.845124258
685,50,4.754541985,1.623966882,17.7453119,7.10729637
685,55,4.674750128,1.621180205,17.51131192,6.876018543
686,0,4.512105075,1.583228505,16.98234257,6.319559588
686,5,5.371837347,1.900673088,20.93784086,10.35782743
686,10,5.476157335,1.947976493,21.60865332,10.99230088
686,15,5.834480255,2.081279104,24.13103922,13.20049028
686,20,5.867088405,2.094351206,24.38967521,13.41635643
686,25,5.38991804,1.922010204,21.09614824,10.52229102
686,30,5.258780199,1.870734177,20.32730927,9.785511948
686,35,4.485283707,1.590109051,16.93610555,6.279202767
686,40,3.760928764,1.327821213,0,0
686,45,4.25107522,1.494109081,16.16688933,5.43756079
686,50,4.888158831,1.710122001,18.41514804,7.839514695
686,55,5.198288019,1.81059823,19.8727186,9.305442376
687,0,5.002698691,1.735584323,18.88347362,8.310060651
687,5,4.57103128,1.58061309,17.12191687,6.455807374
687,10,5.030031163,1.734747276,18.97862365,8.398070597
687,15,6.468182671,2.226144669,29.57357962,17.15145482
687,20,6.074614628,2.087430637,25.80702254,14.42484358
687,25,5.145968746,1.766296392,19.51708969,8.930419618
687,30,4.688952448,1.608127391,17.5129265,6.865523238
687,35,4.679635982,1.604038309,17.4754179,6.82498289
687,40,4.826661033,1.65380135,18.04987825,7.431497655
687,45,4.102530659,1.405288944,15.66227837,4.879762455
687,50,4.509366595,1.544255991,16.86860058,6.173977321
687,55,4.191769989,1.435076434,15.90076985,5.133043816
688,0,4.077976616,1.395574221,15.59499734,4.808082769
688,5,4.126644681,1.411471566,15.7208759,4.940956183
688,10,4.170226348,1.425405047,15.8358243,5.062714266
688,15,5.317270745,1.815988891,20.40033965,9.780138935
688,20,4.856522588,1.657076903,18.15271593,7.533697203
688,25,5.557421369,1.894239607,21.84009323,11.10704641
688,30,6.1682859,2.100030913,26.56457032,14.96755107
688,35,5.832206827,1.983133808,23.75774467,12.75415802
688,40,5.817803852,1.975588863,23.63901724,12.65174239
688,45,5.732570426,1.943868992,23.00163427,12.11052013
688,50,5.064163581,1.714617559,19.03897971,8.431404632
688,55,5.390167485,1.822067852,20.75436814,10.09478202
689,0,5.633498891,1.901085572,22.27709814,11.47132791
689,5,6.247016834,2.104320555,27.20782475,15.40285928
689,10,5.375466266,1.807258732,20.63497028,9.97214054
689,15,4.649374912,1.55993254,17.26701927,6.580223141
689,20,3.962989581,1.326704994,0,0
689,25,4.029330464,1.345695115,15.38936034,4.578989657
689,30,4.149500296,1.382232264,15.68902458,4.890746042
689,35,4.271632447,1.418875389,16.01414359,5.232846857
689,40,4.762044956,1.576830251,17.62815337,6.94788018
689,45,5.52499004,1.823138136,21.41939201,10.65625557
689,50,5.102350952,1.677210155,19.06042024,8.407804709
689,55,5.077116476,1.661765927,18.91712684,8.257965782
690,0,6.687956296,1.661765927,29.62803015,15.68657838
690,5,6.672118098,1.661765927,29.46225268,15.60020265
690,10,6.530658156,1.661765927,28.04327632,14.83249698
690,15,7.043786797,1.661765927,33.72159795,17.62725067
690,20,6.738059892,1.661765927,30.16167647,15.96015966
690,25,6.64585694,1.661765927,29.19045551,15.45712943
690,30,6.470142081,1.661765927,27.46979657,14.50700177
690,35,6.183375611,1.661765927,25.01640757,13.00327366
690,40,6.108110029,1.661765927,24.44180794,12.62237735
690,45,6.736385043,1.661765927,30.14361138,15.95100797
690,50,6.6151621,1.661765927,28.87762529,15.29017291
690,55,5.828175272,1.661765927,22.53729289,11.27071895
691,0,8.219321269,1.661765927,51.76505679,23.20793682
691,5,8.043476798,1.661765927,48.69783829,22.52132504
691,10,8.320506937,1.661765927,53.57466563,23.56794438
691,15,8.187082052,1.661765927,51.19507223,23.08760624
691,20,5.96561071,1.661765927,23.4280252,11.92069299
691,25,5.345889529,1.661765927,20.00089998,9.227060597
691,30,5.962062309,1.661765927,23.40397843,11.90356865
691,35,5.604861432,1.661765927,21.25690639,10.27666979
691,40,5.484070958,1.661765927,20.64271029,9.773007406
691,45,6.165656136,1.661765927,24.87862873,12.91300606
691,50,7.361364745,1.661765927,37.95940216,19.31261513
691,55,7.340943367,1.661765927,37.67101714,19.20675288
692,0,7.880969988,1.661765927,45.96104346,21.82686323
692,5,5.992144691,1.661765927,23.60965184,12.04929835
692,10,6.015178442,1.661765927,23.76993224,12.16172039
692,15,6.359547127,1.661765927,26.47270239,13.91852999
692,20,6.8822152,1.661765927,31.77533918,16.74818776
692,25,7.030314875,1.661765927,33.55380338,17.55431
692,30,6.332452429,1.661765927,26.23831303,13.77583912
692,35,6.022731777,1.661765927,23.82302566,12.19874206
692,40,6.587298921,1.661765927,28.59817122,15.13891728
692,45,7.073163404,1.661765927,34.09093634,17.78600366
692,50,7.337507436,1.661765927,37.62270423,19.18890072
692,55,6.69493462,1.661765927,29.70151552,15.724654
693,0,7.923910322,1.661765927,46.67445785,22.01545085
693,5,5.935151036,1.661765927,23.22344947,11.77427401
693,10,6.254228531,1.661765927,25.58302151,13.36765617
693,15,6.15215379,1.661765927,24.77468127,12.84446314
693,20,6.675926518,1.661765927,29.50198757,15.6209668
693,25,6.424751097,1.661765927,27.05265693,14.26438497
693,30,6.194581552,1.661765927,25.10434466,13.06054205
693,35,7.084479908,1.661765927,34.23447136,17.84704133
693,40,6.756344622,1.661765927,30.35991745,16.0600919
693,45,6.413575898,1.661765927,26.95165383,14.2048763
693,50,6.602863856,1.661765927,28.7537509,15.223374
693,55,6.613018156,1.661765927,28.85597014,15.2785238
694,0,6.224231256,1.661765927,25.34004555,13.21273234
694,5,6.428736213,1.661765927,27.08883658,14.28562806
694,10,7.010099636,1.661765927,33.30389194,17.44471019
694,15,6.558683127,1.661765927,28.31562667,14.9839177
694,20,6.524629308,1.661765927,27.9852493,14.79997579
694,25,7.023429777,1.661765927,33.46843361,17.51700096
694,30,6.726866061,1.661765927,30.04123647,15.8990016
694,35,6.636082586,1.661765927,29.09027185,15.4039302
694,40,6.335674668,1.661765927,26.26598633,13.79277515
694,45,6.722583199,1.661765927,29.9953402,15.87560673
694,50,6.278467745,1.661765927,25.78270502,13.49351121
694,55,6.004240314,1.661765927,23.69351462,12.10824447
695,0,7.333301612,1.661765927,37.56364776,19.16703271
695,5,7.316668625,1.661765927,37.33098022,19.08038316
695,10,6.728224916,1.661765927,30.05581972,15.90642484
695,15,6.72929587,1.661765927,30.0673205,15.9122755
695,20,7.264853533,1.661765927,36.61531179,18.80881401
695,25,6.67678236,1.661765927,29.51092806,15.6256335
695,30,6.503994582,1.661765927,27.78814398,14.68881842
695,35,6.856152146,1.661765927,31.47498585,16.60578568
695,40,6.403008244,1.661765927,26.85675508,14.14868864
695,45,5.804995425,1.661765927,22.39506379,11.1638704
695,50,6.281739632,1.661765927,25.80988961,13.510544
695,55,6.560829579,1.661765927,28.33666383,14.99553111
696,0,10.18254464,1.654495896,87.98487035,22.42640948
696,5,9.218213941,1.497419501,70.48904135,24.34918149
696,10,9.056569725,1.455011134,67.28656687,24.04284043
696,15,9.806505772,1.545570034,81.70483699,23.59661181
696,20,9.140994289,1.404774866,68.92560503,23.82056793
696,25,9.167315763,1.367551027,69.42940533,23.62075055
696,30,8.778514599,1.266927346,61.57711383,22.3753169
696,35,9.411005229,1.310592834,74.3007147,23.26509024
696,40,9.002706706,1.207183099,65.97131804,22.4296208
696,45,8.785432345,1.132095139,61.48656344,21.39921445
696,50,9.662270011,1.194166555,79.3988846,22.22897732
696,55,9.316645783,1.102000991,72.34009196,22.01186334
697,0,9.862085556,1.113705921,83.46233879,21.18966031
697,5,10.02433297,1.077743462,86.65535007,20.33092347
697,10,9.520864569,0.97138154,76.62446734,21.01774559
697,15,10.16258034,0.98034855,89.49225493,19.04750893
697,20,9.644347547,0.876097125,79.30529561,20.13345722
697,25,9.219905001,0.785265985,69.9934417,19.41532489
697,30,9.882598974,0.785621442,84.47369907,18.80933164
697,35,9.135125168,0.674809135,67.94620797,18.1572934
