,Wind Speed Ensemble Average,WSPD ENS STD,Wind Direction Ensemble Average,WDIR ENS STD
2019-08-01 10:55:00,7.820590027390615,0.8802112969691351,203.22344866118817,9.773574033092684
2019-08-01 11:00:00,7.592176282818882,0.9035835512554451,204.4441244562007,9.527893968315885
2019-08-01 11:05:00,7.453227239189857,0.9374330959550368,205.70668099180477,9.210761282210818
2019-08-01 11:10:00,7.498633063781854,0.994936511605466,207.0068459646909,8.830968563194222
2019-08-01 11:15:00,7.403644043231935,1.0333359861143276,208.3395014992957,8.401656374933284
2019-08-01 11:20:00,7.4361248658674075,1.087819056846897,209.69862042635265,7.93797215878389
2019-08-01 11:25:00,7.26992511910947,1.11010004962059,211.07722997977854,7.457270872390943
2019-08-01 11:30:00,7.009590875518443,1.112331718175699,212.46740123924823,6.9791664194662015
2019-08-01 11:35:00,7.033775209673334,1.1547852309378177,213.86026800869723,6.525405865998811
2019-08-01 11:40:00,6.937460647496987,1.1733017505212442,215.2460774442518,6.1195575509274684
2019-08-01 11:45:00,6.860135336844195,1.1904456677266206,216.61427289838838,5.786530258321655
2019-08-01 11:50:00,6.822082883426731,1.2104588617301357,217.95360729085544,5.551967289819129
2019-08-01 11:55:00,6.732322267302038,1.217907766552171,219.25228309460584,5.4415781837947925
2019-08-01 12:00:00,6.642080990202357,1.2224557360596395,220.49811303346186,5.480474507929267
2019-08-01 12:05:00,6.679946171201401,1.248823909659592,221.6800481309011,5.684767678134755
2019-08-01 12:10:00,6.693125399530018,1.26908140527248,222.79296720244477,6.038006041489885
2019-08-01 12:15:00,6.737147731455613,1.293167924291693,223.8345883305841,6.515309133392397
2019-08-01 12:20:00,6.884609240183073,1.3345027040133974,224.8040651079723,7.0919390838014955
2019-08-01 12:25:00,6.909682288329979,1.3483021320542279,225.70176218562005,7.743808141840644
2019-08-01 12:30:00,6.907482552774205,1.35142940036959,226.5290276679201,8.447770343680487
2019-08-01 12:35:00,6.82663165360432,1.3324613386101833,227.28797552427238,9.181746571587254
2019-08-01 12:40:00,6.896722124802185,1.3347724678165656,227.98128666117668,9.92472609586994
2019-08-01 12:45:00,6.862643350870933,1.3071801064836657,228.61203337768836,10.656676607300847
2019-08-01 12:50:00,6.900222656454726,1.2818297103256868,229.1835288132574,11.3583816978661
2019-08-01 12:55:00,6.828615400848804,1.2232659315429828,229.69920069784206,12.011211418495195
2019-08-01 13:00:00,6.728316916431609,1.1457618412238597,230.16248711549298,12.596818256291185
2019-08-01 13:05:00,6.782350510443472,1.078182907691092,230.5766222168332,13.101546102706822
2019-08-01 13:10:00,6.427534206509391,0.9340023829417405,230.9437086593527,13.529889402388234
2019-08-01 13:15:00,6.116868712298627,0.7925398152093925,231.26432207413814,13.889098399039273
2019-08-01 13:20:00,6.159528729437232,0.6898663725039436,231.537662170373,14.184452110028818
2019-08-01 13:25:00,6.143865603760304,0.5709414878352237,231.7616886167767,14.419394171573211
2019-08-01 13:30:00,6.016817281524784,0.43762211316178456,231.93327165822305,14.595610912609564
2019-08-01 13:35:00,5.909973733339827,0.3066006107591064,232.04839152137706,14.71311224857025
2019-08-01 13:40:00,5.87692433885932,0.18178977465747348,232.10242193296924,14.77039340018298
2019-08-01 13:45:00,5.816354173938174,0.06153838548838042,232.09053098881841,14.764778542899576
2019-08-01 13:50:00,5.525389986946577,0.04626773558105368,232.00822318159436,14.693065124339876
2019-08-01 13:55:00,5.590281307567638,0.13980985625422315,231.85202529933127,14.552577896792357
2019-08-01 14:00:00,5.519920194688895,0.21152005543413877,231.62028323772944,14.342672190462045
2019-08-01 14:05:00,5.314184342171643,0.2522226545702395,231.3153979141238,14.06693833695558
2019-08-01 14:10:00,5.040728949248029,0.26449245227260443,230.94811500103518,13.735128987690953
2019-08-01 14:15:00,5.1011039604429875,0.2739347751988115,230.5320325427149,13.360485094592104
2019-08-01 14:20:00,5.065859968037511,0.26143498408006716,230.081170221155,12.957650603293898
2019-08-01 14:25:00,5.027617177260349,0.23487221214635845,229.60915895013414,12.541123858223676
2019-08-01 14:30:00,4.990335161500559,0.1976080406241345,229.12861898142526,12.12401989375897
2019-08-01 14:35:00,5.294455917921548,0.16326777220755906,228.6507538113166,11.717275972442192
2019-08-01 14:40:00,5.617191532782052,0.11803031806626851,228.18515165228578,11.32930692409137
2019-08-01 14:45:00,5.8099819590445385,0.06203159013563164,227.73976262280698,10.96602887398704
2019-08-01 14:50:00,5.809095710173927,0.002037783695070239,227.3210089495978,10.631132056279494
2019-08-01 14:55:00,5.8621915760040935,0.055591682113261154,226.93398506647193,10.326486454206686
2019-08-01 15:00:00,5.797450234249058,0.10654856626304987,226.58271092802815,10.052590133315952
2019-08-01 15:05:00,5.537561047848361,0.14397621451515352,226.2691423588008,9.80837570120396
2019-08-01 15:10:00,6.160183439829464,0.1992737024001583,225.9899568805032,9.590095033915398
2019-08-01 15:15:00,6.077325369142314,0.22789999915630865,225.74100622198776,9.393979902203002
2019-08-01 15:20:00,5.916820296840101,0.24566979394463928,225.51858484506906,9.216837595295324
